day month year date wy psn trans evap leafC stemC biomass
19 7 1998 1998-07-19 1998 1.449725 1.70791 0 392.995348 602.008477 1158.615556
20 7 1998 1998-07-20 1998 1.351621 1.377464 0 393.521301 602.27468 1159.717418
21 7 1998 1998-07-21 1998 1.452437 1.776824 0 394.086884 602.564147 1160.905436
22 7 1998 1998-07-22 1998 1.505058 2.030629 0 394.673151 602.865755 1162.138415
23 7 1998 1998-07-23 1998 1.464423 1.657911 0 395.243443 603.157982 1163.336652
24 7 1998 1998-07-24 1998 1.527067 2.099387 0 395.838359 603.464661 1164.588415
25 7 1998 1998-07-25 1998 1.526482 2.045107 0 396.433044 603.771201 1165.839664
26 7 1998 1998-07-26 1998 1.517884 2.758399 0 397.024347 604.075752 1167.083551
27 7 1998 1998-07-27 1998 1.512629 2.698444 0 397.613583 604.379087 1168.322934
28 7 1998 1998-07-28 1998 1.486194 1.792489 0 398.192424 604.676316 1169.539707
29 7 1998 1998-07-29 1998 1.535545 2.078683 0 398.790665 604.98493 1170.798647
30 7 1998 1998-07-30 1998 1.522541 2.020575 0 399.383792 605.29054 1172.046459
31 7 1998 1998-07-31 1998 1.53587 2.164277 0 399.982158 605.59922 1173.305649
1 8 1998 1998-08-01 1998 1.522298 2.52594 0 400.575186 605.904764 1174.553224
2 8 1998 1998-08-02 1998 1.534709 2.325534 0 401.173092 606.213168 1175.811394
3 8 1998 1998-08-03 1998 1.522353 2.373137 0 401.766138 606.518716 1177.058988
4 8 1998 1998-08-04 1998 1.523361 2.211743 0 402.359578 606.824493 1178.30743
5 8 1998 1998-08-05 1998 1.522197 2.187432 0 402.95256 607.129996 1179.554864
6 8 1998 1998-08-06 1998 1.496481 1.675696 0 403.535428 607.429562 1180.780304
7 8 1998 1998-08-07 1998 1.517876 2.038463 0 404.126707 607.73406 1182.024016
8 8 1998 1998-08-08 1998 1.506684 2.306466 0 404.713583 608.035971 1183.258148
9 8 1998 1998-08-09 1998 1.488454 2.363762 0 405.29329 608.333672 1184.476686
10 8 1998 1998-08-10 1998 1.48506 2.378176 0 405.871661 608.630584 1185.692308
11 8 1998 1998-08-11 1998 1.482283 2.348077 0 406.448937 608.926853 1186.905544
12 8 1998 1998-08-12 1998 1.48856 2.213282 0 407.028681 609.224565 1188.124132
13 8 1998 1998-08-13 1998 1.499267 2.054935 0 407.612633 609.524745 1189.351858
14 8 1998 1998-08-14 1998 1.504973 1.992961 0 408.198826 609.826236 1190.584445
15 8 1998 1998-08-15 1998 1.499267 1.684781 0 408.782775 610.126406 1191.812142
16 8 1998 1998-08-16 1998 1.474996 1.46586 0 409.357178 610.420973 1193.019083
17 8 1998 1998-08-17 1998 1.469627 1.429987 0 409.929467 610.714297 1194.22142
18 8 1998 1998-08-18 1998 1.474116 1.757825 0 410.503521 611.008652 1195.427581
19 8 1998 1998-08-19 1998 1.462664 1.739865 0 411.073069 611.30036 1196.623939
20 8 1998 1998-08-20 1998 1.442304 1.949625 0 411.634609 611.587368 1197.802883
21 8 1998 1998-08-21 1998 1.418462 2.05304 0 412.186772 611.86887 1198.961436
22 8 1998 1998-08-22 1998 1.384394 2.027669 0 412.733978 612.14746 1200.109206
23 8 1998 1998-08-23 1998 1.415427 1.823165 0 413.282337 612.426726 1201.259474
24 8 1998 1998-08-24 1998 1.406233 1.802671 0 413.827905 612.70435 1202.403666
25 8 1998 1998-08-25 1998 1.399868 1.440194 0 414.371513 612.980823 1203.54359
26 8 1998 1998-08-26 1998 1.389965 1.427109 0 414.911609 613.255232 1204.675871
27 8 1998 1998-08-27 1998 1.376862 1.596568 0 415.446817 613.52677 1205.79752
28 8 1998 1998-08-28 1998 0.982567 1.557056 0 415.939935 613.773614 1206.827686
29 8 1998 1998-08-29 1998 -0.160226 1.824631 0 416.397713 613.999724 1207.78104
30 8 1998 1998-08-30 1998 -0.209448 1.80272 0 416.809881 614.199076 1208.635266
31 8 1998 1998-08-31 1998 0.580757 1.58904 0 417.212968 614.393101 1209.469751
1 9 1998 1998-09-01 1998 -1.058229 1.830343 0 417.207253 614.347318 1209.415816
2 9 1998 1998-09-02 1998 -0.093213 1.718307 0 417.201538 614.30154 1209.361887
3 9 1998 1998-09-03 1998 0.095351 1.639785 0 412.15916 614.255765 1202.166207
4 9 1998 1998-09-04 1998 0.115327 0.715299 0 407.296732 614.209994 1195.225691
5 9 1998 1998-09-05 1998 0.297334 0.887324 0 402.614251 614.164228 1188.540337
6 9 1998 1998-09-06 1998 0.555077 1.023737 0 398.111716 614.118463 1182.110139
7 9 1998 1998-09-07 1998 0.427296 0.828341 0 393.789123 614.072703 1175.935096
8 9 1998 1998-09-08 1998 0.481909 0.905845 0 389.64647 614.026948 1170.015204
9 9 1998 1998-09-09 1998 0.578699 1.075445 0 385.683754 613.981196 1164.350457
10 9 1998 1998-09-10 1998 0.568763 1.095187 0 381.935767 613.952327 1159.009407
11 9 1998 1998-09-11 1998 0.480924 1.193623 0 378.386104 613.931863 1153.958691
12 9 1998 1998-09-12 1998 0.610778 0.92004 0 375.114033 613.956434 1149.350836
13 9 1998 1998-09-13 1998 0.552732 0.866188 0 372.027974 613.982488 1145.007155
14 9 1998 1998-09-14 1998 0.536331 0.851887 0 369.138268 614.014653 1140.947248
15 9 1998 1998-09-15 1998 0.51994 0.838164 0 366.439264 614.050275 1137.16015
16 9 1998 1998-09-16 1998 0.479288 0.986579 0 363.915916 614.082748 1133.617606
17 9 1998 1998-09-17 1998 0.54989 0.814638 0 361.615601 614.132517 1130.407879
18 9 1998 1998-09-18 1998 0.514154 0.819871 0 359.487219 614.177574 1127.435857
19 9 1998 1998-09-19 1998 0.514344 0.864287 0 357.545674 614.224336 1124.729271
20 9 1998 1998-09-20 1998 -0.112194 0.366654 0 355.562088 614.178615 1121.870868
21 9 1998 1998-09-21 1998 0.380475 0.784317 0 353.912278 614.195539 1119.546722
22 9 1998 1998-09-22 1998 0.378921 0.806445 0 352.44814 614.214162 1117.486835
23 9 1998 1998-09-23 1998 0.404743 0.805643 0 351.181285 614.239156 1115.712159
24 9 1998 1998-09-24 1998 0.438935 0.760104 0 350.114666 614.271656 1114.227917
25 9 1998 1998-09-25 1998 0.415608 0.788684 0 349.219996 614.300497 1112.983494
26 9 1998 1998-09-26 1998 0.419275 0.591289 0 348.509414 614.33056 1112.000786
27 9 1998 1998-09-27 1998 0.346092 0.556424 0 347.945521 614.347348 1111.213398
28 9 1998 1998-09-28 1998 0.412234 0.749996 0 347.59488 614.376875 1110.739924
29 9 1998 1998-09-29 1998 0.359432 0.741008 0 347.399867 614.396835 1110.478126
30 9 1998 1998-09-30 1998 0.348792 0.588294 0 347.380413 614.415049 1110.463574
1 10 1998 1998-10-01 1999 0.346227 0.725637 0 312.279818 596.880116 1040.336767
2 10 1998 1998-10-02 1999 0.231103 0.351605 0 312.386901 596.877749 1040.482767
3 10 1998 1998-10-03 1999 0.321103 0.750637 0 312.537351 596.892164 1040.705693
4 10 1998 1998-10-04 1999 0.233621 0.85248 0 312.645646 596.890273 1040.853849
5 10 1998 1998-10-05 1999 -0.106035 0.965439 0 312.641363 596.844836 1040.80233
6 10 1998 1998-10-06 1999 -0.151308 0.962768 0 312.63708 596.799402 1040.750814
7 10 1998 1998-10-07 1999 0.011223 0.865877 0 312.638206 596.756063 1040.708895
8 10 1998 1998-10-08 1999 0.243386 0.675578 0 312.751208 596.756003 1040.865406
9 10 1998 1998-10-09 1999 0.272218 0.626112 0 312.878104 596.761322 1041.046564
10 10 1998 1998-10-10 1999 0.273127 0.576361 0 313.005437 596.766814 1041.228501
11 10 1998 1998-10-11 1999 0.187332 0.735922 0 313.091424 596.756315 1041.337107
12 10 1998 1998-10-12 1999 0.179012 0.730164 0 313.173402 596.744268 1041.438604
13 10 1998 1998-10-13 1999 0.250639 0.608553 0 313.289897 596.745574 1041.601322
14 10 1998 1998-10-14 1999 0.250193 0.560191 0 313.406176 596.746799 1041.763658
15 10 1998 1998-10-15 1999 -0.045139 0.57197 0 313.401883 596.701395 1041.712158
16 10 1998 1998-10-16 1999 -0.084395 0.507607 0 313.397589 596.655993 1041.660659
17 10 1998 1998-10-17 1999 -0.085901 0.625598 0 313.393296 596.610595 1041.609165
18 10 1998 1998-10-18 1999 -0.108294 0.641442 0 313.389003 596.5652 1041.557675
19 10 1998 1998-10-19 1999 -0.046575 0.510141 0 313.38471 596.51981 1041.506189
20 10 1998 1998-10-20 1999 -0.011572 0.470353 0 313.380417 596.474423 1041.454706
21 10 1998 1998-10-21 1999 -0.040134 0.512807 0 313.376124 596.42904 1041.403227
22 10 1998 1998-10-22 1999 -0.097426 0.502998 0 313.371832 596.383661 1041.351754
23 10 1998 1998-10-23 1999 -0.150793 0.542666 0 313.367539 596.338285 1041.300282
24 10 1998 1998-10-24 1999 -0.193553 0.499121 0 313.363246 596.292913 1041.248814
25 10 1998 1998-10-25 1999 -0.238305 0.577117 0 313.358954 596.247545 1041.197352
26 10 1998 1998-10-26 1999 -0.070767 0.453937 0 313.354661 596.202179 1041.14589
27 10 1998 1998-10-27 1999 -0.057544 0.457802 0 313.350368 596.156818 1041.094433
28 10 1998 1998-10-28 1999 -0.023677 0.446368 0 313.346076 596.11146 1041.042981
29 10 1998 1998-10-29 1999 -0.084062 0.405103 0 313.341784 596.066106 1040.991532
30 10 1998 1998-10-30 1999 -0.131181 0.527169 0 313.337491 596.020756 1040.940087
31 10 1998 1998-10-31 1999 -0.132199 0.478359 0 313.333199 595.975409 1040.888645
1 11 1998 1998-11-01 1999 -0.077842 0.347732 0 313.328907 595.930066 1040.837208
2 11 1998 1998-11-02 1999 -0.059473 0.385784 0 313.324614 595.884727 1040.785773
3 11 1998 1998-11-03 1999 -0.064431 0.402517 0 313.320322 595.839393 1040.734345
4 11 1998 1998-11-04 1999 -0.078894 0.394702 0 313.31603 595.79406 1040.682918
5 11 1998 1998-11-05 1999 -0.129704 0.483277 0 313.311738 595.748732 1040.631495
6 11 1998 1998-11-06 1999 -0.126936 0.437135 0 313.307446 595.703408 1040.580077
7 11 1998 1998-11-07 1999 -0.059683 0.278555 0 313.303154 595.658086 1040.528661
8 11 1998 1998-11-08 1999 -0.089985 0.305294 0 313.298863 595.612771 1040.477252
9 11 1998 1998-11-09 1999 -0.082067 0.389779 0 313.294571 595.567456 1040.425843
10 11 1998 1998-11-10 1999 -0.010216 0.307773 0 313.290279 595.522146 1040.374439
11 11 1998 1998-11-11 1999 -0.081834 0.129191 0 313.285988 595.47684 1040.323039
12 11 1998 1998-11-12 1999 0.004265 0.337315 0 313.283752 595.432333 1040.275289
13 11 1998 1998-11-13 1999 -0.061616 0.418656 0 313.27946 595.387034 1040.223896
14 11 1998 1998-11-14 1999 -0.045812 0.396208 0 313.275169 595.341738 1040.172507
15 11 1998 1998-11-15 1999 -0.038217 0.356487 0 313.270877 595.296447 1040.121122
16 11 1998 1998-11-16 1999 -0.033628 0.277723 0 313.266586 595.25116 1040.069741
17 11 1998 1998-11-17 1999 -0.090911 0.284324 0 313.262295 595.205876 1040.018364
18 11 1998 1998-11-18 1999 -0.06541 0.345038 0 313.258003 595.160595 1039.966989
19 11 1998 1998-11-19 1999 -0.090384 0.385681 0 313.253712 595.11532 1039.915621
20 11 1998 1998-11-20 1999 -0.116798 0.402703 0 313.249421 595.070046 1039.864254
21 11 1998 1998-11-21 1999 -0.120971 0.400632 0 313.24513 595.024777 1039.812892
22 11 1998 1998-11-22 1999 -0.101668 0.379859 0 313.240839 594.979511 1039.761533
23 11 1998 1998-11-23 1999 -0.094234 0.301241 0 313.236548 594.934249 1039.710178
24 11 1998 1998-11-24 1999 -0.154466 0.319217 0 313.232257 594.888991 1039.658827
25 11 1998 1998-11-25 1999 -0.12697 0.323392 0 313.227966 594.843735 1039.607479
26 11 1998 1998-11-26 1999 -0.107274 0.311746 0 313.223675 594.798485 1039.556136
27 11 1998 1998-11-27 1999 -0.123423 0.186444 0 313.219385 594.753236 1039.504795
28 11 1998 1998-11-28 1999 -0.24234 0.116452 0 313.215094 594.707993 1039.453459
29 11 1998 1998-11-29 1999 -0.097727 0.215432 0 313.210803 594.662755 1039.402128
30 11 1998 1998-11-30 1999 -0.36831 0.104989 0 313.206513 594.617518 1039.3508
1 12 1998 1998-12-01 1999 -0.240411 0.116224 0 313.202222 594.572285 1039.299474
2 12 1998 1998-12-02 1999 -0.161618 0.232925 0 313.197932 594.527055 1039.248152
3 12 1998 1998-12-03 1999 -0.110972 0.188794 0 313.193641 594.48183 1039.196834
4 12 1998 1998-12-04 1999 -0.028635 0.186255 0 313.189351 594.436609 1039.145522
5 12 1998 1998-12-05 1999 -0.020469 0.222558 0 313.185061 594.391391 1039.094212
6 12 1998 1998-12-06 1999 -0.010412 0.211232 0 313.180771 594.346177 1039.042907
7 12 1998 1998-12-07 1999 -0.001833 0.200241 0 313.17648 594.300966 1038.991603
8 12 1998 1998-12-08 1999 -0.041976 0.299298 0 313.17219 594.255759 1038.940304
9 12 1998 1998-12-09 1999 -0.06801 0.23203 0 313.1679 594.210556 1038.88901
10 12 1998 1998-12-10 1999 -0.147209 0.179901 0 313.16361 594.165356 1038.837718
11 12 1998 1998-12-11 1999 -0.164226 0.209788 0 313.15932 594.120159 1038.78643
12 12 1998 1998-12-12 1999 -0.2364 0.249026 0 313.155031 594.074967 1038.735147
13 12 1998 1998-12-13 1999 -0.268235 0.253039 0 313.150741 594.029779 1038.683868
14 12 1998 1998-12-14 1999 -0.244423 0.207427 0 313.146451 593.984594 1038.632591
15 12 1998 1998-12-15 1999 -0.353205 0.26248 0 313.142161 593.939412 1038.581318
16 12 1998 1998-12-16 1999 -0.417822 0.284417 0 313.137872 593.894236 1038.530052
17 12 1998 1998-12-17 1999 -0.320205 0.246405 0 313.133582 593.84906 1038.478784
18 12 1998 1998-12-18 1999 -0.300579 0.164824 0 313.129293 593.80389 1038.427524
19 12 1998 1998-12-19 1999 -0.223589 0.18533 0 313.125003 593.758723 1038.376266
20 12 1998 1998-12-20 1999 -0.143308 0.097667 0 313.120714 593.713561 1038.325014
21 12 1998 1998-12-21 1999 -0.119208 0.09495 0 313.116425 593.668401 1038.273763
22 12 1998 1998-12-22 1999 -0.104768 0.116798 0 313.112135 593.623246 1038.222517
23 12 1998 1998-12-23 1999 -0.097309 0.137475 0 313.107846 593.578093 1038.171274
24 12 1998 1998-12-24 1999 -0.096325 0.156459 0 313.103557 593.532946 1038.120037
25 12 1998 1998-12-25 1999 -0.117538 0.186563 0 313.099268 593.4878 1038.068801
26 12 1998 1998-12-26 1999 -0.164806 0.197745 0 313.094979 593.442659 1038.017569
27 12 1998 1998-12-27 1999 -0.229818 0.229943 0 313.09069 593.397522 1037.966342
28 12 1998 1998-12-28 1999 -0.21996 0.226615 0 313.086401 593.352389 1037.915119
29 12 1998 1998-12-29 1999 -0.194303 0.182186 0 313.082112 593.307258 1037.863898
30 12 1998 1998-12-30 1999 -0.251301 0.229893 0 313.077823 593.262132 1037.812682
31 12 1998 1998-12-31 1999 -0.243152 0.121502 0 313.073535 593.217009 1037.76147
1 1 1999 1999-01-01 1999 -0.305448 0.246915 0 313.069246 593.171892 1037.710263
2 1 1999 1999-01-02 1999 -0.273201 0.24255 0 313.064957 593.126775 1037.659056
3 1 1999 1999-01-03 1999 -0.307526 0.248551 0 313.060669 593.081662 1037.607854
4 1 1999 1999-01-04 1999 -0.311631 0.247614 0 313.05638 593.036554 1037.556656
5 1 1999 1999-01-05 1999 -0.290012 0.238807 0 313.052092 592.991449 1037.505463
6 1 1999 1999-01-06 1999 -0.213308 0.180785 0 313.047803 592.94635 1037.454274
7 1 1999 1999-01-07 1999 -0.184037 0.14636 0 313.043515 592.901252 1037.403087
8 1 1999 1999-01-08 1999 -0.106766 0.24928 0 313.039227 592.856158 1037.351904
9 1 1999 1999-01-09 1999 -0.162841 0.303883 0 313.034939 592.811069 1037.300726
10 1 1999 1999-01-10 1999 -0.157135 0.290522 0 313.03065 592.765983 1037.249551
11 1 1999 1999-01-11 1999 -0.147229 0.226609 0 313.026362 592.720901 1037.19838
12 1 1999 1999-01-12 1999 -0.133159 0.126861 0 313.022074 592.675822 1037.147212
13 1 1999 1999-01-13 1999 -0.080762 0.178471 0 313.017786 592.630746 1037.096047
14 1 1999 1999-01-14 1999 -0.213276 0.310921 0 313.013498 592.585675 1037.044888
15 1 1999 1999-01-15 1999 -0.158056 0.236058 0 313.009211 592.540607 1036.993732
16 1 1999 1999-01-16 1999 -0.266327 0.213369 0 313.004923 592.495542 1036.942579
17 1 1999 1999-01-17 1999 -0.173258 0.167351 0 313.000635 592.450482 1036.89143
18 1 1999 1999-01-18 1999 -0.173973 0.166894 0 312.996347 592.405425 1036.840284
19 1 1999 1999-01-19 1999 -0.155496 0.176761 0 312.99206 592.360372 1036.789144
20 1 1999 1999-01-20 1999 -0.283993 0.151131 0 312.987772 592.315322 1036.738005
21 1 1999 1999-01-21 1999 -0.253984 0.258891 0 312.983485 592.270276 1036.686872
22 1 1999 1999-01-22 1999 -0.122216 0.209034 0 312.979197 592.225234 1036.635742
23 1 1999 1999-01-23 1999 -0.117864 0.195394 0 312.97491 592.180196 1036.584616
24 1 1999 1999-01-24 1999 -0.166789 0.085774 0 312.970622 592.135159 1036.533491
25 1 1999 1999-01-25 1999 -0.087878 0.141964 0 312.966335 592.090128 1036.482372
26 1 1999 1999-01-26 1999 -0.054372 0.12681 0 312.962048 592.045101 1036.431258
27 1 1999 1999-01-27 1999 -0.025938 0.199278 0 312.957761 592.000077 1036.380147
28 1 1999 1999-01-28 1999 -0.038563 0.227171 0 312.953474 591.955056 1036.329038
29 1 1999 1999-01-29 1999 -0.043016 0.217444 0 312.949187 591.91004 1036.277935
30 1 1999 1999-01-30 1999 -0.06018 0.215126 0 312.9449 591.865026 1036.226834
31 1 1999 1999-01-31 1999 3.246848 0 0.466533 314.506645 592.424542 1038.950821
1 2 1999 1999-02-01 1999 3.512974 1.794686 0 316.196741 593.033598 1041.902233
2 2 1999 1999-02-02 1999 3.684159 2.153058 0 317.969394 593.674514 1044.999919
3 2 1999 1999-02-03 1999 3.560793 1.881055 0 319.682534 594.292446 1047.992123
4 2 1999 1999-02-04 1999 3.413277 1.382607 0 321.324511 594.882902 1050.858207
5 2 1999 1999-02-05 1999 2.742108 0.669035 0 322.642745 595.348391 1053.150609
6 2 1999 1999-02-06 1999 3.399021 1.436847 0 324.277831 595.936172 1056.004445
7 2 1999 1999-02-07 1999 3.706104 1.448508 0 326.061029 596.581113 1059.120708
8 2 1999 1999-02-08 1999 3.606102 1.284835 0 327.795979 597.207423 1062.151459
9 2 1999 1999-02-09 1999 3.123537 0.923624 0 329.298151 597.743881 1064.769724
10 2 1999 1999-02-10 1999 3.328179 1.655854 0 330.899026 598.318428 1067.562865
11 2 1999 1999-02-11 1999 1.032418 0.700034 0 331.392495 598.465566 1068.39378
12 2 1999 1999-02-12 1999 -0.022796 0.288647 0 331.387956 598.420503 1068.34228
13 2 1999 1999-02-13 1999 -0.058212 0.295248 0 331.383416 598.375443 1068.290782
14 2 1999 1999-02-14 1999 -0.049197 0.271448 0 331.378877 598.330386 1068.239289
15 2 1999 1999-02-15 1999 -0.06066 0.235504 0 331.374337 598.285334 1068.187799
16 2 1999 1999-02-16 1999 -0.077704 0.258178 0 331.369798 598.240285 1068.136313
17 2 1999 1999-02-17 1999 -0.109797 0.218078 0 331.365258 598.19524 1068.084831
18 2 1999 1999-02-18 1999 -0.111394 0.133702 0 331.360719 598.150199 1068.033353
19 2 1999 1999-02-19 1999 -0.090205 0.234729 0 331.35618 598.105161 1067.981879
20 2 1999 1999-02-20 1999 -0.138357 0.313614 0 331.351641 598.060125 1067.930406
21 2 1999 1999-02-21 1999 -0.215739 0.314467 0 331.347102 598.015096 1067.878941
22 2 1999 1999-02-22 1999 -0.152782 0.298147 0 331.342563 597.970068 1067.827476
23 2 1999 1999-02-23 1999 -0.19196 0.347074 0 331.338024 597.925045 1067.776017
24 2 1999 1999-02-24 1999 -0.184957 0.33633 0 331.333485 597.880024 1067.724559
25 2 1999 1999-02-25 1999 -0.088719 0.254229 0 331.328946 597.835009 1067.673108
26 2 1999 1999-02-26 1999 -0.082507 0.200498 0 331.324407 597.789996 1067.621658
27 2 1999 1999-02-27 1999 -0.052272 0.205246 0 331.319869 597.744987 1067.570214
28 2 1999 1999-02-28 1999 -0.065467 0.244515 0 331.31533 597.699983 1067.518774
1 3 1999 1999-03-01 1999 -0.215219 0.33985 0 331.310792 597.65498 1067.467335
2 3 1999 1999-03-02 1999 -0.120702 0.23446 0 331.306253 597.609983 1067.415902
3 3 1999 1999-03-03 1999 -0.160405 0.286719 0 331.301715 597.564989 1067.364473
4 3 1999 1999-03-04 1999 -0.121932 0.266848 0 331.297176 597.519998 1067.313046
5 3 1999 1999-03-05 1999 0.051265 0.267888 0 331.317371 597.484554 1067.305441
6 3 1999 1999-03-06 1999 0.046282 0.195152 0 331.335161 597.448182 1067.293576
7 3 1999 1999-03-07 1999 0.013095 0.28119 0 331.33694 597.405641 1067.253354
8 3 1999 1999-03-08 1999 0.049991 0.217324 0 331.35652 597.369969 1067.244669
9 3 1999 1999-03-09 1999 0.012353 0.238986 0 331.357941 597.327295 1067.203818
10 3 1999 1999-03-10 1999 0.053273 0.189629 0 331.379104 597.292241 1067.197944
11 3 1999 1999-03-11 1999 0.052717 0.172591 0 331.399999 597.257087 1067.191599
12 3 1999 1999-03-12 1999 -0.004884 0.33735 0 331.395459 597.212125 1067.140199
13 3 1999 1999-03-13 1999 0.028089 0.277735 0 331.404472 597.172393 1067.11281
14 3 1999 1999-03-14 1999 0.038752 0.191566 0 331.418629 597.13465 1067.094539
15 3 1999 1999-03-15 1999 0.012766 0.103113 0 331.420249 597.092076 1067.054063
16 3 1999 1999-03-16 1999 0.043113 0.266755 0 331.43651 597.05515 1067.039523
17 3 1999 1999-03-17 1999 0.049583 0.189098 0 331.455893 597.019434 1067.03052
18 3 1999 1999-03-18 1999 -0.010727 0.15572 0 331.451353 596.974493 1066.979141
19 3 1999 1999-03-19 1999 -0.015995 0.242914 0 331.446812 596.929556 1066.927765
20 3 1999 1999-03-20 1999 0.028132 0.27485 0 331.455846 596.889858 1066.900438
21 3 1999 1999-03-21 1999 0.020042 0.281059 0 331.460976 596.848658 1066.8662
22 3 1999 1999-03-22 1999 0.027914 0.268581 0 331.469904 596.808925 1066.838691
23 3 1999 1999-03-23 1999 0.005613 0.273477 0 331.468072 596.765047 1066.792128
24 3 1999 1999-03-24 1999 0.00894 0.276135 0 331.467844 596.721792 1066.74841
25 3 1999 1999-03-25 1999 3.172799 0 0.466163 332.994256 597.267297 1069.40885
26 3 1999 1999-03-26 1999 1.631384 4.168043 0 333.776882 597.525955 1070.751807
27 3 1999 1999-03-27 1999 1.262224 2.823306 0 334.381373 597.715916 1071.779229
28 3 1999 1999-03-28 1999 1.027112 2.865628 0 334.87241 597.862123 1072.605687
29 3 1999 1999-03-29 1999 0.900383 3.781603 0 335.302293 597.984748 1073.323823
30 3 1999 1999-03-30 1999 0.782353 2.908964 0 335.675219 598.085408 1073.94107
31 3 1999 1999-03-31 1999 0.698724 2.208765 0 336.007788 598.17051 1074.486838
1 4 1999 1999-04-01 1999 0.648663 2.960544 0 336.316197 598.246295 1074.98981
2 4 1999 1999-04-02 1999 0.610708 3.302916 0 336.60629 598.31502 1075.46034
3 4 1999 1999-04-03 1999 0.568043 2.344824 0 336.875793 598.375807 1075.894402
4 4 1999 1999-04-04 1999 0.546697 3.082318 0 337.134993 598.432621 1076.310213
5 4 1999 1999-04-05 1999 0.50787 2.226623 0 337.375456 598.482214 1076.692839
6 4 1999 1999-04-06 1999 0.492108 2.083278 0 337.608311 598.528876 1077.061991
7 4 1999 1999-04-07 1999 0.39983 0.414634 0 337.832455 598.572179 1077.415713
8 4 1999 1999-04-08 1999 0.008735 0.182021 0 337.832043 598.528906 1077.371722
9 4 1999 1999-04-09 1999 0.010037 0.277563 0 337.832258 598.485878 1077.328845
10 4 1999 1999-04-10 1999 -0.010939 0.280691 0 338.043127 598.524071 1077.659059
11 4 1999 1999-04-11 1999 0.980339 0 0.466044 338.511596 598.661579 1078.445501
12 4 1999 1999-04-12 1999 0.836222 0 0.466037 338.910513 598.772274 1079.108761
13 4 1999 1999-04-13 1999 0.740506 2.163153 0 339.263235 598.865161 1079.690205
14 4 1999 1999-04-14 1999 0.679699 2.737988 0 339.58661 598.946735 1080.219673
15 4 1999 1999-04-15 1999 0.650258 4.479736 0 339.895775 599.022833 1080.723975
16 4 1999 1999-04-16 1999 0.617971 4.760508 0 340.189356 599.092923 1081.200675
17 4 1999 1999-04-17 1999 -0.578594 5.042048 0 340.469025 599.160083 1081.657598
18 4 1999 1999-04-18 1999 -0.573831 5.073422 0 340.739006 599.22564 1082.101742
19 4 1999 1999-04-19 1999 -0.563499 4.834009 0 341.002113 599.290569 1082.537869
20 4 1999 1999-04-20 1999 -0.55133 1.649065 0 341.259343 599.355158 1082.967549
21 4 1999 1999-04-21 1999 -1.279472 0.279319 0 341.509919 599.418961 1083.389111
22 4 1999 1999-04-22 1999 -1.058674 0.350523 0 341.765097 599.486755 1083.823363
23 4 1999 1999-04-23 1999 -1.0193 0.338399 0 342.018943 599.555962 1084.259214
24 4 1999 1999-04-24 1999 -0.990155 0.372854 0 342.271866 599.626726 1084.69736
25 4 1999 1999-04-25 1999 -1.019145 0.21828 0 342.52004 599.697256 1085.130386
26 4 1999 1999-04-26 1999 -0.964713 0.257203 0 342.769594 599.770319 1085.569958
27 4 1999 1999-04-27 1999 -0.90781 0.284635 0 343.01885 599.845119 1086.012803
28 4 1999 1999-04-28 1999 -0.83824 0.376687 0 343.266212 599.920858 1086.455727
29 4 1999 1999-04-29 1999 -0.898126 0.508861 0 343.515831 599.999522 1086.906849
30 4 1999 1999-04-30 1999 -0.779187 0.272369 0 343.759459 600.077009 1087.349719
1 5 1999 1999-05-01 1999 -0.744226 0.374357 0 344.00313 600.156261 1087.796249
2 5 1999 1999-05-02 1999 -0.746021 0.299007 0 344.24578 600.236705 1088.24423
3 5 1999 1999-05-03 1999 -0.704741 0.292338 0 344.485797 600.317464 1088.690291
4 5 1999 1999-05-04 1999 -0.665165 0.411711 0 344.725027 600.399448 1089.138098
5 5 1999 1999-05-05 1999 -0.70412 0.479988 0 344.965506 600.483705 1089.591782
6 5 1999 1999-05-06 1999 -0.783924 0.568744 0 345.206715 600.569946 1090.050241
7 5 1999 1999-05-07 1999 -0.733522 0.322764 0 345.445223 600.656272 1090.506246
8 5 1999 1999-05-08 1999 -0.614404 0.407533 0 345.686045 600.745397 1090.970239
9 5 1999 1999-05-09 1999 -0.563314 0.413013 0 345.9265 600.835821 1091.436536
10 5 1999 1999-05-10 1999 -0.531529 0.428759 0 346.166755 600.927603 1091.905419
11 5 1999 1999-05-11 1999 -0.533353 0.351013 0 346.406941 601.020783 1092.377098
12 5 1999 1999-05-12 1999 -0.847452 0.226197 0 346.636949 601.109478 1092.829696
13 5 1999 1999-05-13 1999 -0.560378 0.392241 0 346.878693 601.20635 1093.310449
14 5 1999 1999-05-14 1999 -0.478371 0.472048 0 347.120231 601.304451 1093.793517
15 5 1999 1999-05-15 1999 -0.463439 0.509351 0 347.362187 601.404115 1094.28019
16 5 1999 1999-05-16 1999 -0.461845 0.532727 0 347.605183 601.50569 1094.771782
17 5 1999 1999-05-17 1999 -0.674566 0.689517 0 347.850381 601.609851 1095.270809
18 5 1999 1999-05-18 1999 -0.564672 0.387219 0 348.093799 601.714155 1095.768393
19 5 1999 1999-05-19 1999 -0.510459 0.541893 0 348.341151 601.822067 1096.277183
20 5 1999 1999-05-20 1999 -0.439829 0.409052 0 348.588031 601.930851 1096.787296
